mode,compiler,trial,cores,batch_size,repetition,wall_time_s,peak_rss_mb
bulk,clang,trial_39,2,5,1,16.6995,64.1
bulk,clang,trial_39,4,5,1,17.974,101.85
bulk,clang,trial_39,1,5,1,16.9451,26.99
bulk,clang,trial_39,8,5,1,19.5162,327.64
bulk,gcc,trial_39,4,5,1,21.5964,206.38
bulk,gcc,trial_39,8,5,1,23.328,706.28
bulk,gcc,trial_39,1,5,1,19.2399,106.01
bulk,clang,trial_39,1,50,1,14.3322,54.54
bulk,clang,trial_39,8,50,1,17.1294,440.31
bulk,gcc,trial_39,8,50,1,21.6386,501.34
bulk,gcc,trial_39,1,50,1,16.9366,139.0
bulk,gcc,trial_39,2,50,1,19.1109,148.09
bulk,clang,trial_39,2,50,1,14.5437,117.06
bulk,clang,trial_39,4,50,1,15.711,186.92
bulk,gcc,trial_39,4,50,1,20.9804,700.09
bulk,clang,trial_39,2,75,1,14.3877,95.51
bulk,gcc,trial_39,2,75,1,17.862,495.78
bulk,gcc,trial_39,4,75,1,18.4855,673.64
bulk,gcc,trial_39,8,75,1,19.6167,974.91
bulk,clang,trial_39,4,75,1,16.1284,109.21
bulk,clang,trial_39,8,75,1,19.5611,273.25
bulk,gcc,trial_39,1,75,1,14.7946,182.16
bulk,clang,trial_39,1,75,1,11.3192,64.54
seq,gcc,trial_39,1,-,1,25.2196,67.66
seq,clang,trial_39,2,-,1,17.6863,63.85
seq,gcc,trial_39,2,-,1,26.1072,91.0
seq,clang,trial_39,4,-,1,18.1754,175.03
seq,gcc,trial_39,4,-,1,23.7356,483.09
seq,clang,trial_39,8,-,1,19.0709,374.54
seq,gcc,trial_39,8,-,1,28.4461,320.73
seq,clang,trial_40,1,-,1,15.3376,22.14
bulk,gcc,trial_40,2,25,1,19.027,165.47
bulk,gcc,trial_40,4,25,1,21.6872,258.82
bulk,clang,trial_40,4,25,1,14.0414,165.29
bulk,clang,trial_40,2,25,1,15.068,88.97
bulk,gcc,trial_40,1,25,1,14.4571,181.64
bulk,clang,trial_40,1,25,1,13.1143,61.08
bulk,gcc,trial_40,8,25,1,21.2264,550.09
bulk,clang,trial_40,8,25,1,17.7983,173.96
bulk,gcc,trial_40,2,5,1,22.0733,285.43
bulk,clang,trial_40,2,5,1,17.7337,64.15
bulk,clang,trial_40,4,5,1,14.9685,189.13
bulk,clang,trial_40,1,5,1,15.5151,41.28
bulk,clang,trial_40,8,5,1,19.4313,251.5
bulk,gcc,trial_40,4,5,1,22.7961,659.33
bulk,gcc,trial_40,8,5,1,22.6658,1397.13
bulk,gcc,trial_40,1,5,1,20.7628,143.44
bulk,clang,trial_40,1,50,1,14.354,71.88
bulk,clang,trial_40,8,50,1,18.5407,412.47
bulk,gcc,trial_40,8,50,1,20.5572,1413.43
bulk,gcc,trial_40,1,50,1,15.556,117.22
bulk,gcc,trial_40,2,50,1,19.0496,321.62
bulk,clang,trial_40,2,50,1,14.0756,97.5
bulk,clang,trial_40,4,50,1,15.8042,247.49
bulk,gcc,trial_40,4,50,1,20.028,250.27
bulk,clang,trial_40,2,75,1,13.6505,96.28
bulk,gcc,trial_40,2,75,1,17.8781,158.77
bulk,gcc,trial_40,4,75,1,21.2119,652.7
bulk,gcc,trial_40,8,75,1,21.1431,875.89
bulk,clang,trial_40,4,75,1,14.8447,140.92
bulk,clang,trial_40,8,75,1,17.0437,234.44
bulk,gcc,trial_40,1,75,1,16.2785,156.12
bulk,clang,trial_40,1,75,1,12.0991,54.1
seq,gcc,trial_40,1,-,1,24.4556,99.19
seq,clang,trial_40,2,-,1,18.9366,63.04
seq,gcc,trial_40,2,-,1,27.7664,91.0
seq,clang,trial_40,4,-,1,19.084,184.34
seq,gcc,trial_40,4,-,1,23.4883,210.31
seq,clang,trial_40,8,-,1,19.5458,142.41
seq,gcc,trial_40,8,-,1,27.7954,537.34
seq,clang,trial_41,1,-,1,17.5121,33.51
bulk,gcc,trial_41,2,25,1,18.0133,180.71
bulk,gcc,trial_41,4,25,1,18.4296,603.68
bulk,clang,trial_41,4,25,1,13.9732,143.29
bulk,clang,trial_41,2,25,1,14.035,81.27
bulk,gcc,trial_41,1,25,1,15.8738,129.62
bulk,clang,trial_41,1,25,1,16.1924,45.09
bulk,gcc,trial_41,8,25,1,22.5406,413.01
bulk,clang,trial_41,8,25,1,16.3511,325.13
bulk,gcc,trial_41,2,5,1,20.7713,143.46
bulk,clang,trial_41,2,5,1,16.8759,82.45
bulk,clang,trial_41,4,5,1,19.1058,211.96
bulk,clang,trial_41,1,5,1,16.1803,61.5
bulk,clang,trial_41,8,5,1,21.0881,236.86
bulk,gcc,trial_41,4,5,1,21.5598,363.55
bulk,gcc,trial_41,8,5,1,26.9273,538.72
bulk,gcc,trial_41,1,5,1,19.3985,177.38
bulk,clang,trial_41,1,50,1,12.2759,50.43
bulk,clang,trial_41,8,50,1,17.9192,360.93
bulk,gcc,trial_41,8,50,1,16.7592,391.22
bulk,gcc,trial_41,1,50,1,16.4316,81.27
bulk,gcc,trial_41,2,50,1,19.2186,199.59
bulk,clang,trial_41,2,50,1,14.177,97.54
bulk,clang,trial_41,4,50,1,13.6511,125.22
bulk,gcc,trial_41,4,50,1,17.9354,502.73
bulk,clang,trial_41,2,75,1,15.7489,80.75
bulk,gcc,trial_41,2,75,1,17.9546,123.7
bulk,gcc,trial_41,4,75,1,18.9731,418.19
bulk,gcc,trial_41,8,75,1,20.7692,917.21
bulk,clang,trial_41,4,75,1,16.0436,167.36
bulk,clang,trial_41,8,75,1,17.6802,196.94
bulk,gcc,trial_41,1,75,1,16.3746,151.1
bulk,clang,trial_41,1,75,1,10.1397,54.6
seq,gcc,trial_41,1,-,1,22.5027,171.99
seq,clang,trial_41,2,-,1,20.2831,68.66
seq,gcc,trial_41,2,-,1,28.124,149.17
seq,clang,trial_41,4,-,1,18.4866,133.3
seq,gcc,trial_41,4,-,1,25.4807,210.31
seq,clang,trial_41,8,-,1,21.5007,304.33
seq,gcc,trial_41,8,-,1,23.8437,320.73
seq,clang,trial_42,1,-,1,21.6197,60.56
bulk,gcc,trial_42,2,25,1,18.7715,323.2
bulk,gcc,trial_42,4,25,1,22.6499,559.29
bulk,clang,trial_42,4,25,1,16.6967,157.61
bulk,clang,trial_42,2,25,1,12.9944,90.7
bulk,gcc,trial_42,1,25,1,15.3632,187.2
bulk,clang,trial_42,1,25,1,15.1967,58.77
bulk,gcc,trial_42,8,25,1,23.3041,1694.9
bulk,clang,trial_42,8,25,1,19.7595,348.58
bulk,gcc,trial_42,2,5,1,20.3477,356.77
bulk,clang,trial_42,2,5,1,15.7465,54.11
bulk,clang,trial_42,4,5,1,14.3138,181.71
bulk,clang,trial_42,1,5,1,13.9059,40.33
bulk,clang,trial_42,8,5,1,18.9355,393.83
bulk,gcc,trial_42,4,5,1,20.1567,409.94
bulk,gcc,trial_42,8,5,1,24.0796,1190.95
bulk,gcc,trial_42,1,5,1,19.6302,140.28
bulk,clang,trial_42,1,50,1,12.3432,74.33
bulk,clang,trial_42,8,50,1,18.4052,323.8
bulk,gcc,trial_42,8,50,1,22.6168,391.22
bulk,gcc,trial_42,1,50,1,15.8026,113.11
bulk,gcc,trial_42,2,50,1,17.3044,366.31
bulk,clang,trial_42,2,50,1,16.8353,99.28
bulk,clang,trial_42,4,50,1,15.1802,149.2
bulk,gcc,trial_42,4,50,1,21.4573,447.39
bulk,clang,trial_42,2,75,1,15.3558,113.13
bulk,gcc,trial_42,2,75,1,18.8085,191.66
bulk,gcc,trial_42,4,75,1,21.2518,365.13
bulk,gcc,trial_42,8,75,1,17.9699,1187.25
bulk,clang,trial_42,4,75,1,16.5121,271.01
bulk,clang,trial_42,8,75,1,17.001,182.02
bulk,gcc,trial_42,1,75,1,14.8583,198.84
bulk,clang,trial_42,1,75,1,12.2268,69.06
seq,gcc,trial_42,1,-,1,22.528,156.27
seq,clang,trial_42,2,-,1,20.1866,71.47
seq,gcc,trial_42,2,-,1,22.6434,168.42
seq,clang,trial_42,4,-,1,19.5968,118.59
seq,gcc,trial_42,4,-,1,23.0173,298.84
seq,clang,trial_42,8,-,1,19.5629,311.26
seq,gcc,trial_42,8,-,1,27.3999,726.54
seq,clang,trial_43,1,-,1,20.3245,40.74
bulk,gcc,trial_43,2,25,1,18.1013,115.93
bulk,gcc,trial_43,4,25,1,20.0711,711.54
bulk,clang,trial_43,4,25,1,14.4324,208.82
bulk,clang,trial_43,2,25,1,12.3876,91.67
bulk,gcc,trial_43,1,25,1,15.6016,187.92
bulk,clang,trial_43,1,25,1,13.1367,87.42
bulk,gcc,trial_43,8,25,1,15.6949,413.01
bulk,clang,trial_43,8,25,1,16.9449,349.66
bulk,gcc,trial_43,2,5,1,20.3912,122.42
bulk,clang,trial_43,2,5,1,15.1339,58.99
bulk,clang,trial_43,4,5,1,15.7185,196.43
bulk,clang,trial_43,1,5,1,14.9378,72.94
bulk,clang,trial_43,8,5,1,20.444,270.62
bulk,gcc,trial_43,4,5,1,24.1344,574.31
bulk,gcc,trial_43,8,5,1,21.2344,335.29
bulk,gcc,trial_43,1,5,1,22.5762,92.39
bulk,clang,trial_43,1,50,1,14.1772,67.18
bulk,clang,trial_43,8,50,1,15.8284,417.34
bulk,gcc,trial_43,8,50,1,22.632,1267.34
bulk,gcc,trial_43,1,50,1,15.6471,173.29
bulk,gcc,trial_43,2,50,1,18.326,197.89
bulk,clang,trial_43,2,50,1,16.1722,111.78
bulk,clang,trial_43,4,50,1,16.5811,178.22
bulk,gcc,trial_43,4,50,1,22.1697,256.28
bulk,clang,trial_43,2,75,1,13.525,103.86
bulk,gcc,trial_43,2,75,1,17.7872,186.1
bulk,gcc,trial_43,4,75,1,20.157,255.74
bulk,gcc,trial_43,8,75,1,21.7926,936.12
bulk,clang,trial_43,4,75,1,15.015,101.71
bulk,clang,trial_43,8,75,1,19.5101,397.63
bulk,gcc,trial_43,1,75,1,14.4226,121.25
bulk,clang,trial_43,1,75,1,10.4887,31.81
seq,gcc,trial_43,1,-,1,20.2344,92.55
seq,clang,trial_43,2,-,1,20.4612,75.23
seq,gcc,trial_43,2,-,1,25.0056,265.64
seq,clang,trial_43,4,-,1,20.0333,77.17
seq,gcc,trial_43,4,-,1,23.8798,468.33
seq,clang,trial_43,8,-,1,21.8593,378.46
seq,gcc,trial_43,8,-,1,22.2531,320.73
seq,clang,trial_44,1,-,1,23.4181,39.18
bulk,gcc,trial_44,2,25,1,19.0331,228.4
bulk,gcc,trial_44,4,25,1,17.725,834.52
bulk,clang,trial_44,4,25,1,15.5327,254.04
bulk,clang,trial_44,2,25,1,14.5765,78.99
bulk,gcc,trial_44,1,25,1,15.8433,215.28
bulk,clang,trial_44,1,25,1,12.0946,55.95
bulk,gcc,trial_44,8,25,1,23.6181,413.01
bulk,clang,trial_44,8,25,1,17.3224,358.34
bulk,gcc,trial_44,2,5,1,23.271,173.99
bulk,clang,trial_44,2,5,1,16.2025,80.45
bulk,clang,trial_44,4,5,1,16.094,152.24
bulk,clang,trial_44,1,5,1,16.8788,41.29
bulk,clang,trial_44,8,5,1,20.2291,387.61
bulk,gcc,trial_44,4,5,1,20.3154,495.46
bulk,gcc,trial_44,8,5,1,23.2651,539.83
bulk,gcc,trial_44,1,5,1,20.2485,176.66
bulk,clang,trial_44,1,50,1,12.6092,50.56
bulk,clang,trial_44,8,50,1,16.2854,346.94
bulk,gcc,trial_44,8,50,1,21.6469,391.5
bulk,gcc,trial_44,1,50,1,15.3492,176.57
bulk,gcc,trial_44,2,50,1,19.7224,198.69
bulk,clang,trial_44,2,50,1,16.699,113.23
bulk,clang,trial_44,4,50,1,16.0648,191.39
bulk,gcc,trial_44,4,50,1,20.38,351.87
bulk,clang,trial_44,2,75,1,14.2385,89.41
bulk,gcc,trial_44,2,75,1,18.3346,450.36
bulk,gcc,trial_44,4,75,1,23.5086,623.69
bulk,gcc,trial_44,8,75,1,23.6729,536.61
bulk,clang,trial_44,4,75,1,13.9841,178.86
bulk,clang,trial_44,8,75,1,17.8169,500.15
bulk,gcc,trial_44,1,75,1,19.1105,181.79
bulk,clang,trial_44,1,75,1,14.6883,66.84
seq,gcc,trial_44,1,-,1,24.7833,176.29
seq,clang,trial_44,2,-,1,20.5891,82.86
seq,gcc,trial_44,2,-,1,23.4819,91.0
seq,clang,trial_44,4,-,1,19.5612,195.35
seq,gcc,trial_44,4,-,1,27.8151,306.37
seq,clang,trial_44,8,-,1,21.8469,230.03
seq,gcc,trial_44,8,-,1,27.0378,422.55
seq,clang,trial_45,1,-,1,17.8464,58.95
bulk,gcc,trial_45,2,25,1,16.5754,115.93
bulk,gcc,trial_45,4,25,1,21.4273,556.06
bulk,clang,trial_45,4,25,1,12.618,243.78
bulk,clang,trial_45,2,25,1,12.8082,87.11
bulk,gcc,trial_45,1,25,1,15.905,270.97
bulk,clang,trial_45,1,25,1,13.0915,68.88
bulk,gcc,trial_45,8,25,1,21.4569,1073.06
bulk,clang,trial_45,8,25,1,16.261,353.2
bulk,gcc,trial_45,2,5,1,20.6985,105.78
bulk,clang,trial_45,2,5,1,17.5473,86.82
bulk,clang,trial_45,4,5,1,17.6094,126.08
bulk,clang,trial_45,1,5,1,17.6452,32.54
bulk,clang,trial_45,8,5,1,19.6718,344.1
bulk,gcc,trial_45,4,5,1,22.7343,380.74
bulk,gcc,trial_45,8,5,1,23.9924,475.4
bulk,gcc,trial_45,1,5,1,19.8878,163.17
bulk,clang,trial_45,1,50,1,9.907,79.29
bulk,clang,trial_45,8,50,1,18.0561,390.01
bulk,gcc,trial_45,8,50,1,19.9098,643.29
bulk,gcc,trial_45,1,50,1,15.0725,189.32
bulk,gcc,trial_45,2,50,1,18.8256,401.03
bulk,clang,trial_45,2,50,1,14.2961,63.76
bulk,clang,trial_45,4,50,1,14.5725,151.99
bulk,gcc,trial_45,4,50,1,20.8787,250.27
bulk,clang,trial_45,2,75,1,14.132,90.04
bulk,gcc,trial_45,2,75,1,17.4939,227.88
bulk,gcc,trial_45,4,75,1,24.0017,514.83
bulk,gcc,trial_45,8,75,1,25.6542,881.76
bulk,clang,trial_45,4,75,1,14.8311,223.28
bulk,clang,trial_45,8,75,1,17.0247,360.53
bulk,gcc,trial_45,1,75,1,12.969,186.0
bulk,clang,trial_45,1,75,1,12.0618,66.75
seq,gcc,trial_45,1,-,1,24.5214,118.49
seq,clang,trial_45,2,-,1,18.3027,70.07
seq,gcc,trial_45,2,-,1,24.6889,115.38
seq,clang,trial_45,4,-,1,22.1191,135.78
seq,gcc,trial_45,4,-,1,27.4093,749.51
seq,clang,trial_45,8,-,1,21.5755,342.94
seq,gcc,trial_45,8,-,1,26.532,948.06
seq,clang,trial_46,1,-,1,20.8299,51.64
bulk,gcc,trial_46,2,25,1,18.1169,177.88
bulk,gcc,trial_46,4,25,1,19.3749,369.49
bulk,clang,trial_46,4,25,1,15.2978,247.08
bulk,clang,trial_46,2,25,1,13.0488,84.51
bulk,gcc,trial_46,1,25,1,14.5588,165.7
bulk,clang,trial_46,1,25,1,14.3319,48.65
bulk,gcc,trial_46,8,25,1,22.1408,413.01
bulk,clang,trial_46,8,25,1,17.6376,386.34
bulk,gcc,trial_46,2,5,1,20.5885,92.84
bulk,clang,trial_46,2,5,1,17.6579,73.53
bulk,clang,trial_46,4,5,1,19.1977,112.67
bulk,clang,trial_46,1,5,1,16.1157,39.74
bulk,clang,trial_46,8,5,1,19.313,159.5
bulk,gcc,trial_46,4,5,1,25.2258,519.51
bulk,gcc,trial_46,8,5,1,23.2135,531.29
bulk,gcc,trial_46,1,5,1,21.042,146.05
bulk,clang,trial_46,1,50,1,12.2255,53.78
bulk,clang,trial_46,8,50,1,17.8785,326.19
bulk,gcc,trial_46,8,50,1,21.0778,614.62
bulk,gcc,trial_46,1,50,1,15.3103,97.5
bulk,gcc,trial_46,2,50,1,16.6985,287.79
bulk,clang,trial_46,2,50,1,15.1476,95.81
bulk,clang,trial_46,4,50,1,12.3596,102.09
bulk,gcc,trial_46,4,50,1,20.9266,895.94
bulk,clang,trial_46,2,75,1,15.6488,84.88
bulk,gcc,trial_46,2,75,1,17.7345,192.26
bulk,gcc,trial_46,4,75,1,22.9814,558.42
bulk,gcc,trial_46,8,75,1,19.7685,1129.27
bulk,clang,trial_46,4,75,1,15.8191,91.8
bulk,clang,trial_46,8,75,1,16.7372,458.72
bulk,gcc,trial_46,1,75,1,17.0659,86.67
bulk,clang,trial_46,1,75,1,12.8401,63.54
seq,gcc,trial_46,1,-,1,24.9614,87.2
seq,clang,trial_46,2,-,1,19.6436,75.21
seq,gcc,trial_46,2,-,1,26.2851,99.83
seq,clang,trial_46,4,-,1,22.8096,155.46
seq,gcc,trial_46,4,-,1,22.8242,351.67
seq,clang,trial_46,8,-,1,17.2057,224.27
seq,gcc,trial_46,8,-,1,25.373,1406.05
seq,clang,trial_47,1,-,1,20.1479,49.93
bulk,gcc,trial_47,2,25,1,18.8444,258.29
bulk,gcc,trial_47,4,25,1,19.1539,838.96
bulk,clang,trial_47,4,25,1,15.6739,260.99
bulk,clang,trial_47,2,25,1,15.0814,80.94
bulk,gcc,trial_47,1,25,1,15.3673,150.33
bulk,clang,trial_47,1,25,1,12.6021,61.2
bulk,gcc,trial_47,8,25,1,21.3426,506.66
bulk,clang,trial_47,8,25,1,19.5076,457.98
bulk,gcc,trial_47,2,5,1,21.7925,101.59
bulk,clang,trial_47,2,5,1,16.435,67.08
bulk,clang,trial_47,4,5,1,15.8654,98.65
bulk,clang,trial_47,1,5,1,16.8086,47.46
bulk,clang,trial_47,8,5,1,19.7765,231.56
bulk,gcc,trial_47,4,5,1,23.3883,751.53
bulk,gcc,trial_47,8,5,1,24.1601,538.57
bulk,gcc,trial_47,1,5,1,24.8599,145.96
bulk,clang,trial_47,1,50,1,11.9823,72.38
bulk,clang,trial_47,8,50,1,16.9086,336.58
bulk,gcc,trial_47,8,50,1,23.6575,564.03
bulk,gcc,trial_47,1,50,1,13.9027,189.38
bulk,gcc,trial_47,2,50,1,19.0603,119.52
bulk,clang,trial_47,2,50,1,13.7696,115.37
bulk,clang,trial_47,4,50,1,15.5892,203.65
bulk,gcc,trial_47,4,50,1,20.0911,366.88
bulk,clang,trial_47,2,75,1,13.7557,84.19
bulk,gcc,trial_47,2,75,1,18.4058,123.7
bulk,gcc,trial_47,4,75,1,16.8645,525.63
bulk,gcc,trial_47,8,75,1,23.056,566.84
bulk,clang,trial_47,4,75,1,15.3243,116.4
bulk,clang,trial_47,8,75,1,15.937,385.27
bulk,gcc,trial_47,1,75,1,15.8784,135.99
bulk,clang,trial_47,1,75,1,11.1706,54.89
seq,gcc,trial_47,1,-,1,24.274,126.85
seq,clang,trial_47,2,-,1,19.8327,67.37
seq,gcc,trial_47,2,-,1,26.43,221.52
seq,clang,trial_47,4,-,1,22.0126,219.58
seq,gcc,trial_47,4,-,1,25.6925,210.31
seq,clang,trial_47,8,-,1,21.9395,235.6
seq,gcc,trial_47,8,-,1,28.7599,320.73
seq,clang,trial_48,1,-,1,19.0497,66.85
bulk,gcc,trial_48,2,25,1,18.0088,317.06
bulk,gcc,trial_48,4,25,1,21.1561,415.41
bulk,clang,trial_48,4,25,1,16.0236,127.75
bulk,clang,trial_48,2,25,1,13.7242,117.91
bulk,gcc,trial_48,1,25,1,15.7736,187.92
bulk,clang,trial_48,1,25,1,11.7651,74.66
bulk,gcc,trial_48,8,25,1,20.0402,530.92
bulk,clang,trial_48,8,25,1,17.1714,277.0
bulk,gcc,trial_48,2,5,1,19.2866,164.24
bulk,clang,trial_48,2,5,1,16.5836,73.95
bulk,clang,trial_48,4,5,1,15.7428,101.11
bulk,clang,trial_48,1,5,1,15.9035,44.04
bulk,clang,trial_48,8,5,1,18.074,297.6
bulk,gcc,trial_48,4,5,1,22.392,589.64
bulk,gcc,trial_48,8,5,1,24.8323,866.39
bulk,gcc,trial_48,1,5,1,21.8765,109.25
bulk,clang,trial_48,1,50,1,15.0337,59.99
bulk,clang,trial_48,8,50,1,17.0924,401.72
bulk,gcc,trial_48,8,50,1,19.7514,1475.1
bulk,gcc,trial_48,1,50,1,16.1403,90.57
bulk,gcc,trial_48,2,50,1,16.5073,174.95
bulk,clang,trial_48,2,50,1,13.4658,104.24
bulk,clang,trial_48,4,50,1,16.071,209.35
bulk,gcc,trial_48,4,50,1,21.1666,288.56
bulk,clang,trial_48,2,75,1,15.5409,108.34
bulk,gcc,trial_48,2,75,1,15.9724,176.97
bulk,gcc,trial_48,4,75,1,19.4292,362.17
bulk,gcc,trial_48,8,75,1,23.6564,949.1
bulk,clang,trial_48,4,75,1,15.3196,103.5
bulk,clang,trial_48,8,75,1,15.0895,279.01
bulk,gcc,trial_48,1,75,1,14.8206,108.4
bulk,clang,trial_48,1,75,1,9.9984,35.78
seq,gcc,trial_48,1,-,1,23.4121,150.38
seq,clang,trial_48,2,-,1,19.0975,67.86
seq,gcc,trial_48,2,-,1,25.2101,175.41
seq,clang,trial_48,4,-,1,21.0349,100.89
seq,gcc,trial_48,4,-,1,26.0316,210.31
seq,clang,trial_48,8,-,1,22.5971,349.18
seq,gcc,trial_48,8,-,1,27.4966,673.01
seq,clang,trial_49,1,-,1,19.5074,25.98
bulk,gcc,trial_49,2,25,1,18.2942,381.3
bulk,gcc,trial_49,4,25,1,15.7251,917.23
bulk,clang,trial_49,4,25,1,14.203,199.31
bulk,clang,trial_49,2,25,1,13.186,90.03
bulk,gcc,trial_49,1,25,1,17.1324,159.25
bulk,clang,trial_49,1,25,1,15.2691,54.33
bulk,gcc,trial_49,8,25,1,22.7301,566.94
bulk,clang,trial_49,8,25,1,17.2407,316.67
bulk,gcc,trial_49,2,5,1,22.5137,321.88
bulk,clang,trial_49,2,5,1,17.1512,61.0
bulk,clang,trial_49,4,5,1,16.1641,81.06
bulk,clang,trial_49,1,5,1,17.1207,44.1
bulk,clang,trial_49,8,5,1,17.8641,271.68
bulk,gcc,trial_49,4,5,1,24.4436,488.68
bulk,gcc,trial_49,8,5,1,22.5928,956.22
bulk,gcc,trial_49,1,5,1,20.8175,111.73
bulk,clang,trial_49,1,50,1,13.1839,88.18
bulk,clang,trial_49,8,50,1,16.4932,455.38
bulk,gcc,trial_49,8,50,1,21.4375,1028.21
bulk,gcc,trial_49,1,50,1,16.3131,168.19
bulk,gcc,trial_49,2,50,1,17.7229,239.45
bulk,clang,trial_49,2,50,1,14.9945,104.17
bulk,clang,trial_49,4,50,1,14.1387,185.12
bulk,gcc,trial_49,4,50,1,22.4881,707.86
bulk,clang,trial_49,2,75,1,14.5385,58.56
bulk,gcc,trial_49,2,75,1,18.8034,331.75
bulk,gcc,trial_49,4,75,1,22.4799,324.82
bulk,gcc,trial_49,8,75,1,21.1371,590.07
bulk,clang,trial_49,4,75,1,15.1017,91.8
bulk,clang,trial_49,8,75,1,16.9247,323.98
bulk,gcc,trial_49,1,75,1,15.3868,259.56
bulk,clang,trial_49,1,75,1,11.9761,48.06
seq,gcc,trial_49,1,-,1,26.4509,109.17
seq,clang,trial_49,2,-,1,21.737,73.27
seq,gcc,trial_49,2,-,1,24.1947,120.44
seq,clang,trial_49,4,-,1,19.466,132.03
seq,gcc,trial_49,4,-,1,25.825,291.9
seq,clang,trial_49,8,-,1,21.791,223.18
seq,gcc,trial_49,8,-,1,24.3904,580.19
seq,clang,trial_50,1,-,1,17.4148,39.52
bulk,gcc,trial_50,2,25,1,17.7006,115.93
bulk,gcc,trial_50,4,25,1,17.2209,799.14
bulk,clang,trial_50,4,25,1,14.7764,164.46
bulk,clang,trial_50,2,25,1,13.3516,110.78
bulk,gcc,trial_50,1,25,1,15.6545,84.18
bulk,clang,trial_50,1,25,1,13.6232,38.64
bulk,gcc,trial_50,8,25,1,22.3275,761.96
bulk,clang,trial_50,8,25,1,19.2166,383.75
bulk,gcc,trial_50,2,5,1,20.9802,301.74
bulk,clang,trial_50,2,5,1,20.2938,68.89
bulk,clang,trial_50,4,5,1,18.2636,151.37
bulk,clang,trial_50,1,5,1,17.0606,30.62
bulk,clang,trial_50,8,5,1,17.9706,405.99
bulk,gcc,trial_50,4,5,1,23.0395,323.51
bulk,gcc,trial_50,8,5,1,26.9653,1137.65
bulk,gcc,trial_50,1,5,1,21.4045,95.37
bulk,clang,trial_50,1,50,1,12.8784,81.65
bulk,clang,trial_50,8,50,1,15.5892,222.18
bulk,gcc,trial_50,8,50,1,20.2086,1164.94
bulk,gcc,trial_50,1,50,1,16.0968,176.93
bulk,gcc,trial_50,2,50,1,18.1777,253.19
bulk,clang,trial_50,2,50,1,15.6795,156.34
bulk,clang,trial_50,4,50,1,15.7331,222.3
bulk,gcc,trial_50,4,50,1,19.4409,877.18
bulk,clang,trial_50,2,75,1,14.4236,91.4
bulk,gcc,trial_50,2,75,1,17.6216,150.59
bulk,gcc,trial_50,4,75,1,19.0935,320.78
bulk,gcc,trial_50,8,75,1,19.0393,1459.4
bulk,clang,trial_50,4,75,1,15.5744,251.15
bulk,clang,trial_50,8,75,1,18.0983,231.93
bulk,gcc,trial_50,1,75,1,15.9362,108.6
bulk,clang,trial_50,1,75,1,11.7517,52.09
seq,gcc,trial_50,1,-,1,24.6179,140.27
seq,clang,trial_50,2,-,1,20.1301,67.54
seq,gcc,trial_50,2,-,1,25.4407,292.1
seq,clang,trial_50,4,-,1,22.5977,203.17
seq,gcc,trial_50,4,-,1,25.2642,510.89
seq,clang,trial_50,8,-,1,22.3623,378.03
seq,gcc,trial_50,8,-,1,28.0989,1039.81
seq,clang,trial_51,1,-,1,20.5273,40.41
bulk,gcc,trial_51,2,25,1,16.1995,354.25
bulk,gcc,trial_51,4,25,1,21.0578,319.49
bulk,clang,trial_51,4,25,1,15.1108,151.44
bulk,clang,trial_51,2,25,1,13.5676,113.5
bulk,gcc,trial_51,1,25,1,15.4683,288.11
bulk,clang,trial_51,1,25,1,12.88,42.75
bulk,gcc,trial_51,8,25,1,21.8397,1859.37
bulk,clang,trial_51,8,25,1,17.6359,389.03
bulk,gcc,trial_51,2,5,1,17.7069,235.2
bulk,clang,trial_51,2,5,1,15.4806,73.47
bulk,clang,trial_51,4,5,1,18.6476,126.12
bulk,clang,trial_51,1,5,1,17.5122,41.41
bulk,clang,trial_51,8,5,1,18.7651,320.25
bulk,gcc,trial_51,4,5,1,24.7529,429.25
bulk,gcc,trial_51,8,5,1,23.6047,335.29
bulk,gcc,trial_51,1,5,1,17.2475,137.24
bulk,clang,trial_51,1,50,1,12.5992,61.25
bulk,clang,trial_51,8,50,1,18.5593,439.02
bulk,gcc,trial_51,8,50,1,20.0296,882.72
bulk,gcc,trial_51,1,50,1,16.1586,144.41
bulk,gcc,trial_51,2,50,1,14.9682,131.16
bulk,clang,trial_51,2,50,1,14.0146,109.17
bulk,clang,trial_51,4,50,1,15.0681,104.73
bulk,gcc,trial_51,4,50,1,22.6131,488.67
bulk,clang,trial_51,2,75,1,13.7799,96.88
bulk,gcc,trial_51,2,75,1,18.9159,234.94
bulk,gcc,trial_51,4,75,1,18.9647,393.99
bulk,gcc,trial_51,8,75,1,23.1655,722.72
bulk,clang,trial_51,4,75,1,15.5893,91.8
bulk,clang,trial_51,8,75,1,16.8593,325.76
bulk,gcc,trial_51,1,75,1,15.2238,81.38
bulk,clang,trial_51,1,75,1,12.1811,71.41
seq,gcc,trial_51,1,-,1,24.8173,109.38
seq,clang,trial_51,2,-,1,18.7419,58.47
seq,gcc,trial_51,2,-,1,25.7276,110.71
seq,clang,trial_51,4,-,1,18.6294,188.87
seq,gcc,trial_51,4,-,1,27.4321,551.69
seq,clang,trial_51,8,-,1,18.6109,229.77
seq,gcc,trial_51,8,-,1,27.9104,320.73
seq,clang,trial_52,1,-,1,22.0318,43.37
bulk,gcc,trial_52,2,25,1,19.0035,180.42
